time,strike,type,mark_iv,oi
2025-01-05T23:00:00Z,62000.0000,PUT,0.3957,393.6567
2025-01-05T23:00:00Z,63000.0000,CALL,0.4157,283.4712
2025-01-05T23:00:00Z,63000.0000,PUT,0.4157,287.7853
2025-01-06T00:00:00Z,59000.0000,CALL,0.3957,221.6888
2025-01-06T00:00:00Z,59000.0000,PUT,0.3957,320.5723
2025-01-06T00:00:00Z,60000.0000,CALL,0.3757,213.6909
2025-01-06T00:00:00Z,60000.0000,PUT,0.3757,369.8942
2025-01-06T00:00:00Z,61000.0000,CALL,0.3719,216.7751
2025-01-06T00:00:00Z,61000.0000,PUT,0.3719,286.9630
2025-01-06T00:00:00Z,62000.0000,CALL,0.3919,254.2240
2025-01-06T00:00:00Z,62000.0000,PUT,0.3919,373.3441
2025-01-06T00:00:00Z,63000.0000,CALL,0.4119,269.4162
2025-01-06T00:00:00Z,63000.0000,PUT,0.4119,368.7427
2025-01-06T01:00:00Z,59000.0000,CALL,0.3738,201.0464
2025-01-06T01:00:00Z,59000.0000,PUT,0.3738,299.3263
2025-01-06T01:00:00Z,60000.0000,CALL,0.3538,262.0569
2025-01-06T01:00:00Z,60000.0000,PUT,0.3538,314.9369
2025-01-06T01:00:00Z,61000.0000,CALL,0.3481,248.5776
2025-01-06T01:00:00Z,61000.0000,PUT,0.3481,318.0039
2025-01-06T01:00:00Z,62000.0000,CALL,0.3681,217.0911
2025-01-06T01:00:00Z,62000.0000,PUT,0.3681,399.7834
2025-01-06T01:00:00Z,63000.0000,CALL,0.3881,285.0051
2025-01-06T01:00:00Z,63000.0000,PUT,0.3881,296.0829
2025-01-06T02:00:00Z,59000.0000,CALL,0.3496,238.7884
2025-01-06T02:00:00Z,59000.0000,PUT,0.3496,291.5801
2025-01-06T02:00:00Z,60000.0000,CALL,0.3296,266.4809
2025-01-06T02:00:00Z,60000.0000,PUT,0.3296,327.5643
2025-01-06T02:00:00Z,61000.0000,CALL,0.3177,277.7804
2025-01-06T02:00:00Z,61000.0000,PUT,0.3177,380.5967
2025-01-06T02:00:00Z,62000.0000,CALL,0.3377,264.6310
2025-01-06T02:00:00Z,62000.0000,PUT,0.3377,286.3947
2025-01-06T02:00:00Z,63000.0000,CALL,0.3577,223.0857
2025-01-06T02:00:00Z,63000.0000,PUT,0.3577,313.6305
2025-01-06T03:00:00Z,59000.0000,CALL,0.3561,272.6987
2025-01-06T03:00:00Z,59000.0000,PUT,0.3561,325.1539
2025-01-06T03:00:00Z,60000.0000,CALL,0.3361,290.5839
2025-01-06T03:00:00Z,60000.0000,PUT,0.3361,324.8456
2025-01-06T03:00:00Z,61000.0000,CALL,0.3204,216.3537
2025-01-06T03:00:00Z,61000.0000,PUT,0.3204,374.2328
2025-01-06T03:00:00Z,62000.0000,CALL,0.3404,205.0507
2025-01-06T03:00:00Z,62000.0000,PUT,0.3404,388.3813
2025-01-06T03:00:00Z,63000.0000,CALL,0.3604,225.8729
2025-01-06T03:00:00Z,63000.0000,PUT,0.3604,304.4195
2025-01-06T04:00:00Z,59000.0000,CALL,0.3513,217.3023
2025-01-06T04:00:00Z,59000.0000,PUT,0.3513,382.8899
2025-01-06T04:00:00Z,60000.0000,CALL,0.3313,280.3640
2025-01-06T04:00:00Z,60000.0000,PUT,0.3313,344.9198
2025-01-06T04:00:00Z,61000.0000,CALL,0.3207,239.3128
2025-01-06T04:00:00Z,61000.0000,PUT,0.3207,364.8954
2025-01-06T04:00:00Z,62000.0000,CALL,0.3407,231.2859
2025-01-06T04:00:00Z,62000.0000,PUT,0.3407,295.2329
2025-01-06T04:00:00Z,63000.0000,CALL,0.3607,261.6873
2025-01-06T04:00:00Z,63000.0000,PUT,0.3607,359.3966
2025-01-06T05:00:00Z,59000.0000,CALL,0.3639,232.8076
2025-01-06T05:00:00Z,59000.0000,PUT,0.3639,307.6550
2025-01-06T05:00:00Z,60000.0000,CALL,0.3439,237.0597
2025-01-06T05:00:00Z,60000.0000,PUT,0.3439,265.8034
2025-01-06T05:00:00Z,61000.0000,CALL,0.3330,268.4367
2025-01-06T05:00:00Z,61000.0000,PUT,0.3330,375.7412
2025-01-06T05:00:00Z,62000.0000,CALL,0.3530,262.2213
2025-01-06T05:00:00Z,62000.0000,PUT,0.3530,305.3341
2025-01-06T05:00:00Z,63000.0000,CALL,0.3730,203.0824
2025-01-06T05:00:00Z,63000.0000,PUT,0.3730,307.4115
2025-01-06T06:00:00Z,59000.0000,CALL,0.3785,225.9838
2025-01-06T06:00:00Z,59000.0000,PUT,0.3785,387.3466
2025-01-06T06:00:00Z,60000.0000,CALL,0.3585,245.8614
2025-01-06T06:00:00Z,60000.0000,PUT,0.3585,387.5259
2025-01-06T06:00:00Z,61000.0000,CALL,0.3427,230.5539
2025-01-06T06:00:00Z,61000.0000,PUT,0.3427,301.5266
2025-01-06T06:00:00Z,62000.0000,CALL,0.3627,217.6991
2025-01-06T06:00:00Z,62000.0000,PUT,0.3627,269.5475
2025-01-06T06:00:00Z,63000.0000,CALL,0.3827,262.1444
2025-01-06T06:00:00Z,63000.0000,PUT,0.3827,302.1363
2025-01-06T07:00:00Z,59000.0000,CALL,0.3860,276.3029
2025-01-06T07:00:00Z,59000.0000,PUT,0.3860,402.3833
2025-01-06T07:00:00Z,60000.0000,CALL,0.3660,218.5803
2025-01-06T07:00:00Z,60000.0000,PUT,0.3660,368.4881
2025-01-06T07:00:00Z,61000.0000,CALL,0.3516,239.6402
2025-01-06T07:00:00Z,61000.0000,PUT,0.3516,394.0726
2025-01-06T07:00:00Z,62000.0000,CALL,0.3716,263.3940
2025-01-06T07:00:00Z,62000.0000,PUT,0.3716,317.7274
2025-01-06T07:00:00Z,63000.0000,CALL,0.3916,218.7618
2025-01-06T07:00:00Z,63000.0000,PUT,0.3916,378.1226
2025-01-06T08:00:00Z,59000.0000,CALL,0.4192,214.1126
2025-01-06T08:00:00Z,59000.0000,PUT,0.4192,411.8572
2025-01-06T08:00:00Z,60000.0000,CALL,0.3992,221.1353
2025-01-06T08:00:00Z,60000.0000,PUT,0.3992,359.3468
2025-01-06T08:00:00Z,61000.0000,CALL,0.3800,299.1382
2025-01-06T08:00:00Z,61000.0000,PUT,0.3800,313.3244
2025-01-06T08:00:00Z,62000.0000,CALL,0.4000,293.6736
2025-01-06T08:00:00Z,62000.0000,PUT,0.4000,398.4630
2025-01-06T08:00:00Z,63000.0000,CALL,0.4200,223.6836
2025-01-06T08:00:00Z,63000.0000,PUT,0.4200,303.4271
2025-01-06T09:00:00Z,59000.0000,CALL,0.4347,249.1367
2025-01-06T09:00:00Z,59000.0000,PUT,0.4347,302.4744
2025-01-06T09:00:00Z,60000.0000,CALL,0.4147,272.6214
2025-01-06T09:00:00Z,60000.0000,PUT,0.4147,357.2411
2025-01-06T09:00:00Z,61000.0000,CALL,0.3948,255.1857
2025-01-06T09:00:00Z,61000.0000,PUT,0.3948,300.4390
2025-01-06T09:00:00Z,62000.0000,CALL,0.4148,282.6126
2025-01-06T09:00:00Z,62000.0000,PUT,0.4148,337.9279
2025-01-06T09:00:00Z,63000.0000,CALL,0.4348,224.8545
2025-01-06T09:00:00Z,63000.0000,PUT,0.4348,309.9151
2025-01-06T10:00:00Z,59000.0000,CALL,0.4528,270.8918
2025-01-06T10:00:00Z,59000.0000,PUT,0.4528,405.3672
2025-01-06T10:00:00Z,60000.0000,CALL,0.4328,268.6330
2025-01-06T10:00:00Z,60000.0000,PUT,0.4328,295.8997
2025-01-06T10:00:00Z,61000.0000,CALL,0.4158,279.2446
2025-01-06T10:00:00Z,61000.0000,PUT,0.4158,390.8646
2025-01-06T10:00:00Z,62000.0000,CALL,0.4358,256.2844
2025-01-06T10:00:00Z,62000.0000,PUT,0.4358,408.9886
2025-01-06T10:00:00Z,63000.0000,CALL,0.4558,282.1573
2025-01-06T10:00:00Z,63000.0000,PUT,0.4558,333.6853
2025-01-06T11:00:00Z,59000.0000,CALL,0.4757,265.0733
2025-01-06T11:00:00Z,59000.0000,PUT,0.4757,290.4563
2025-01-06T11:00:00Z,60000.0000,CALL,0.4557,208.1472
2025-01-06T11:00:00Z,60000.0000,PUT,0.4557,328.8955
2025-01-06T11:00:00Z,61000.0000,CALL,0.4469,291.9414
2025-01-06T11:00:00Z,61000.0000,PUT,0.4469,389.3934
2025-01-06T11:00:00Z,62000.0000,CALL,0.4669,251.7191
2025-01-06T11:00:00Z,62000.0000,PUT,0.4669,405.9148
2025-01-06T11:00:00Z,63000.0000,CALL,0.4869,244.1811
2025-01-06T11:00:00Z,63000.0000,PUT,0.4869,419.8288
2025-01-06T12:00:00Z,59000.0000,CALL,0.5110,298.0259
2025-01-06T12:00:00Z,59000.0000,PUT,0.5110,390.7526
2025-01-06T12:00:00Z,60000.0000,CALL,0.4910,299.1605
2025-01-06T12:00:00Z,60000.0000,PUT,0.4910,311.1468
2025-01-06T12:00:00Z,61000.0000,CALL,0.4793,256.2433
2025-01-06T12:00:00Z,61000.0000,PUT,0.4793,379.5271
2025-01-06T12:00:00Z,62000.0000,CALL,0.4993,235.2431
2025-01-06T12:00:00Z,62000.0000,PUT,0.4993,353.0846
2025-01-06T12:00:00Z,63000.0000,CALL,0.5193,224.5078
2025-01-06T12:00:00Z,63000.0000,PUT,0.5193,401.9667
2025-01-06T13:00:00Z,59000.0000,CALL,0.5631,287.8012
2025-01-06T13:00:00Z,59000.0000,PUT,0.5631,422.7870
2025-01-06T13:00:00Z,60000.0000,CALL,0.5431,264.2208
2025-01-06T13:00:00Z,60000.0000,PUT,0.5431,352.4587
2025-01-06T13:00:00Z,61000.0000,CALL,0.5328,235.7230
2025-01-06T13:00:00Z,61000.0000,PUT,0.5328,353.6956
2025-01-06T13:00:00Z,62000.0000,CALL,0.5528,232.0849
2025-01-06T13:00:00Z,62000.0000,PUT,0.5528,359.3086
2025-01-06T13:00:00Z,63000.0000,CALL,0.5728,224.4774
2025-01-06T13:00:00Z,63000.0000,PUT,0.5728,338.6207
2025-01-06T14:00:00Z,59000.0000,CALL,0.5834,244.7132
2025-01-06T14:00:00Z,59000.0000,PUT,0.5834,376.5242
2025-01-06T14:00:00Z,60000.0000,CALL,0.5634,264.6402
2025-01-06T14:00:00Z,60000.0000,PUT,0.5634,419.1242
2025-01-06T14:00:00Z,61000.0000,CALL,0.5525,274.9679
2025-01-06T14:00:00Z,61000.0000,PUT,0.5525,401.1170
2025-01-06T14:00:00Z,62000.0000,CALL,0.5725,208.3243
2025-01-06T14:00:00Z,62000.0000,PUT,0.5725,401.3157
2025-01-06T14:00:00Z,63000.0000,CALL,0.5925,248.7971
2025-01-06T14:00:00Z,63000.0000,PUT,0.5925,433.3286
2025-01-06T15:00:00Z,59000.0000,CALL,0.6336,227.0242
2025-01-06T15:00:00Z,59000.0000,PUT,0.6336,428.5306
2025-01-06T15:00:00Z,60000.0000,CALL,0.6136,291.3225
2025-01-06T15:00:00Z,60000.0000,PUT,0.6136,392.0749
2025-01-06T15:00:00Z,61000.0000,CALL,0.6056,205.7079
2025-01-06T15:00:00Z,61000.0000,PUT,0.6056,385.7227
2025-01-06T15:00:00Z,62000.0000,CALL,0.6256,266.9720
2025-01-06T15:00:00Z,62000.0000,PUT,0.6256,411.5068
2025-01-06T15:00:00Z,63000.0000,CALL,0.6456,217.4040
2025-01-06T15:00:00Z,63000.0000,PUT,0.6456,426.1824
2025-01-06T16:00:00Z,59000.0000,CALL,0.6677,247.8082
2025-01-06T16:00:00Z,59000.0000,PUT,0.6677,486.9075
2025-01-06T16:00:00Z,60000.0000,CALL,0.6477,227.4111
2025-01-06T16:00:00Z,60000.0000,PUT,0.6477,468.5779
2025-01-06T16:00:00Z,61000.0000,CALL,0.6442,262.7161
2025-01-06T16:00:00Z,61000.0000,PUT,0.6442,347.0531
2025-01-06T16:00:00Z,62000.0000,CALL,0.6642,296.4253
2025-01-06T16:00:00Z,62000.0000,PUT,0.6642,420.8465
2025-01-06T16:00:00Z,63000.0000,CALL,0.6842,294.3041
2025-01-06T16:00:00Z,63000.0000,PUT,0.6842,480.1201
2025-01-06T17:00:00Z,59000.0000,CALL,0.7046,221.1519
2025-01-06T17:00:00Z,59000.0000,PUT,0.7046,474.4995
2025-01-06T17:00:00Z,60000.0000,CALL,0.6846,283.0037
2025-01-06T17:00:00Z,60000.0000,PUT,0.6846,494.1541
2025-01-06T17:00:00Z,61000.0000,CALL,0.6841,254.6788
2025-01-06T17:00:00Z,61000.0000,PUT,0.6841,397.5556
2025-01-06T17:00:00Z,62000.0000,CALL,0.7041,260.4366
2025-01-06T17:00:00Z,62000.0000,PUT,0.7041,338.3198
2025-01-06T17:00:00Z,63000.0000,CALL,0.7241,252.6847
2025-01-06T17:00:00Z,63000.0000,PUT,0.7241,390.5162
2025-01-06T18:00:00Z,59000.0000,CALL,0.7253,289.1078
2025-01-06T18:00:00Z,59000.0000,PUT,0.7253,407.0858
2025-01-06T18:00:00Z,60000.0000,CALL,0.7053,298.8920
2025-01-06T18:00:00Z,60000.0000,PUT,0.7053,393.2439
2025-01-06T18:00:00Z,61000.0000,CALL,0.7043,296.3535
2025-01-06T18:00:00Z,61000.0000,PUT,0.7043,377.1485
2025-01-06T18:00:00Z,62000.0000,CALL,0.7243,209.2977
2025-01-06T18:00:00Z,62000.0000,PUT,0.7243,493.8214
2025-01-06T18:00:00Z,63000.0000,CALL,0.7443,275.7830
2025-01-06T18:00:00Z,63000.0000,PUT,0.7443,474.4663
2025-01-06T19:00:00Z,59000.0000,CALL,0.7809,283.6838
2025-01-06T19:00:00Z,59000.0000,PUT,0.7809,452.9413
2025-01-06T19:00:00Z,60000.0000,CALL,0.7609,288.2102
2025-01-06T19:00:00Z,60000.0000,PUT,0.7609,436.6905
2025-01-06T19:00:00Z,61000.0000,CALL,0.7568,264.0172
2025-01-06T19:00:00Z,61000.0000,PUT,0.7568,523.9060
2025-01-06T19:00:00Z,62000.0000,CALL,0.7768,291.1713
2025-01-06T19:00:00Z,62000.0000,PUT,0.7768,470.9694
2025-01-06T19:00:00Z,63000.0000,CALL,0.7968,216.2330
2025-01-06T19:00:00Z,63000.0000,PUT,0.7968,474.5174
2025-01-06T20:00:00Z,59000.0000,CALL,0.8182,285.5778
2025-01-06T20:00:00Z,59000.0000,PUT,0.8182,410.4666
2025-01-06T20:00:00Z,60000.0000,CALL,0.7982,200.8210
2025-01-06T20:00:00Z,60000.0000,PUT,0.7982,413.7829
2025-01-06T20:00:00Z,61000.0000,CALL,0.7886,270.1052
2025-01-06T20:00:00Z,61000.0000,PUT,0.7886,399.9073
2025-01-06T20:00:00Z,62000.0000,CALL,0.8086,219.1545
2025-01-06T20:00:00Z,62000.0000,PUT,0.8086,421.0864
2025-01-06T20:00:00Z,63000.0000,CALL,0.8286,227.9290
2025-01-06T20:00:00Z,63000.0000,PUT,0.8286,493.6585
2025-01-06T21:00:00Z,59000.0000,CALL,0.8364,238.4738
2025-01-06T21:00:00Z,59000.0000,PUT,0.8364,500.6239
2025-01-06T21:00:00Z,60000.0000,CALL,0.8164,238.4651
2025-01-06T21:00:00Z,60000.0000,PUT,0.8164,466.8192
2025-01-06T21:00:00Z,61000.0000,CALL,0.8132,221.6760
2025-01-06T21:00:00Z,61000.0000,PUT,0.8132,458.7381
2025-01-06T21:00:00Z,62000.0000,CALL,0.8332,232.8108
2025-01-06T21:00:00Z,62000.0000,PUT,0.8332,512.2696
2025-01-06T21:00:00Z,63000.0000,CALL,0.8532,209.1632
2025-01-06T21:00:00Z,63000.0000,PUT,0.8532,472.3006
2025-01-06T22:00:00Z,59000.0000,CALL,0.8729,281.0702
2025-01-06T22:00:00Z,59000.0000,PUT,0.8729,461.2153
2025-01-06T22:00:00Z,60000.0000,CALL,0.8529,202.9113
2025-01-06T22:00:00Z,60000.0000,PUT,0.8529,432.8247
2025-01-06T22:00:00Z,61000.0000,CALL,0.8505,243.0863
2025-01-06T22:00:00Z,61000.0000,PUT,0.8505,442.5331
2025-01-06T22:00:00Z,62000.0000,CALL,0.8705,232.9941
2025-01-06T22:00:00Z,62000.0000,PUT,0.8705,474.3529
2025-01-06T22:00:00Z,63000.0000,CALL,0.8905,252.0947
2025-01-06T22:00:00Z,63000.0000,PUT,0.8905,478.1027
2025-01-06T23:00:00Z,58000.0000,CALL,0.9007,259.4162
2025-01-06T23:00:00Z,58000.0000,PUT,0.9007,438.7506
2025-01-06T23:00:00Z,59000.0000,CALL,0.8807,288.3855
2025-01-06T23:00:00Z,59000.0000,PUT,0.8807,511.5987
2025-01-06T23:00:00Z,60000.0000,CALL,0.8607,207.0903
2025-01-06T23:00:00Z,60000.0000,PUT,0.8607,491.6484
2025-01-06T23:00:00Z,61000.0000,CALL,0.8625,268.0942
2025-01-06T23:00:00Z,61000.0000,PUT,0.8625,469.5823
2025-01-06T23:00:00Z,62000.0000,CALL,0.8825,219.7209
2025-01-06T23:00:00Z,62000.0000,PUT,0.8825,396.3506
2025-01-07T00:00:00Z,58000.0000,CALL,0.9126,274.9862
2025-01-07T00:00:00Z,58000.0000,PUT,0.9126,376.8983
2025-01-07T00:00:00Z,59000.0000,CALL,0.8926,273.4580
2025-01-07T00:00:00Z,59000.0000,PUT,0.8926,376.6698
2025-01-07T00:00:00Z,60000.0000,CALL,0.8726,245.6539
2025-01-07T00:00:00Z,60000.0000,PUT,0.8726,494.7651
2025-01-07T00:00:00Z,61000.0000,CALL,0.8728,267.3730
2025-01-07T00:00:00Z,61000.0000,PUT,0.8728,418.6822
2025-01-07T00:00:00Z,62000.0000,CALL,0.8928,241.8748
2025-01-07T00:00:00Z,62000.0000,PUT,0.8928,503.3828
2025-01-07T01:00:00Z,58000.0000,CALL,0.9179,272.3655
2025-01-07T01:00:00Z,58000.0000,PUT,0.9179,532.5255
2025-01-07T01:00:00Z,59000.0000,CALL,0.8979,295.1450
2025-01-07T01:00:00Z,59000.0000,PUT,0.8979,449.9571
2025-01-07T01:00:00Z,60000.0000,CALL,0.8779,270.5585
2025-01-07T01:00:00Z,60000.0000,PUT,0.8779,559.7009
2025-01-07T01:00:00Z,61000.0000,CALL,0.8804,285.0577
2025-01-07T01:00:00Z,61000.0000,PUT,0.8804,433.0839
2025-01-07T01:00:00Z,62000.0000,CALL,0.9004,293.4516
2025-01-07T01:00:00Z,62000.0000,PUT,0.9004,416.1051
2025-01-07T02:00:00Z,58000.0000,CALL,0.9184,268.0658
2025-01-07T02:00:00Z,58000.0000,PUT,0.9184,484.8141
2025-01-07T02:00:00Z,59000.0000,CALL,0.8984,268.4232
2025-01-07T02:00:00Z,59000.0000,PUT,0.8984,503.7210
2025-01-07T02:00:00Z,60000.0000,CALL,0.8784,205.9531
2025-01-07T02:00:00Z,60000.0000,PUT,0.8784,457.4374
2025-01-07T02:00:00Z,61000.0000,CALL,0.8805,260.9019
2025-01-07T02:00:00Z,61000.0000,PUT,0.8805,506.1213
2025-01-07T02:00:00Z,62000.0000,CALL,0.9005,286.7527
2025-01-07T02:00:00Z,62000.0000,PUT,0.9005,398.5085
2025-01-07T03:00:00Z,59000.0000,CALL,0.9132,287.2861
2025-01-07T03:00:00Z,59000.0000,PUT,0.9132,510.6785
2025-01-07T03:00:00Z,60000.0000,CALL,0.8932,266.0497
2025-01-07T03:00:00Z,60000.0000,PUT,0.8932,378.6763
2025-01-07T03:00:00Z,61000.0000,CALL,0.8925,247.8263
2025-01-07T03:00:00Z,61000.0000,PUT,0.8925,467.1758
2025-01-07T03:00:00Z,62000.0000,CALL,0.9125,255.9822
2025-01-07T03:00:00Z,62000.0000,PUT,0.9125,382.4170
2025-01-07T03:00:00Z,63000.0000,CALL,0.9325,220.8829
2025-01-07T03:00:00Z,63000.0000,PUT,0.9325,457.2228
2025-01-07T04:00:00Z,59000.0000,CALL,0.8956,268.0668
2025-01-07T04:00:00Z,59000.0000,PUT,0.8956,428.8487
2025-01-07T04:00:00Z,60000.0000,CALL,0.8756,228.2432
2025-01-07T04:00:00Z,60000.0000,PUT,0.8756,455.1645
2025-01-07T04:00:00Z,61000.0000,CALL,0.8744,225.4460
2025-01-07T04:00:00Z,61000.0000,PUT,0.8744,508.9089
2025-01-07T04:00:00Z,62000.0000,CALL,0.8944,249.4218
2025-01-07T04:00:00Z,62000.0000,PUT,0.8944,424.8168
2025-01-07T04:00:00Z,63000.0000,CALL,0.9144,205.5903
2025-01-07T04:00:00Z,63000.0000,PUT,0.9144,449.7386
2025-01-07T05:00:00Z,58000.0000,CALL,0.9054,208.0051
2025-01-07T05:00:00Z,58000.0000,PUT,0.9054,373.3656
2025-01-07T05:00:00Z,59000.0000,CALL,0.8854,236.3860
2025-01-07T05:00:00Z,59000.0000,PUT,0.8854,550.3335
2025-01-07T05:00:00Z,60000.0000,CALL,0.8654,275.4964
2025-01-07T05:00:00Z,60000.0000,PUT,0.8654,426.9378
2025-01-07T05:00:00Z,61000.0000,CALL,0.8684,294.1827
2025-01-07T05:00:00Z,61000.0000,PUT,0.8684,438.9542
2025-01-07T05:00:00Z,62000.0000,CALL,0.8884,294.4068
2025-01-07T05:00:00Z,62000.0000,PUT,0.8884,553.6497
2025-01-07T06:00:00Z,58000.0000,CALL,0.8889,286.0184
2025-01-07T06:00:00Z,58000.0000,PUT,0.8889,402.9118
2025-01-07T06:00:00Z,59000.0000,CALL,0.8689,279.9334
2025-01-07T06:00:00Z,59000.0000,PUT,0.8689,440.7051
2025-01-07T06:00:00Z,60000.0000,CALL,0.8489,269.6957
2025-01-07T06:00:00Z,60000.0000,PUT,0.8489,379.0076
2025-01-07T06:00:00Z,61000.0000,CALL,0.8543,296.3218
2025-01-07T06:00:00Z,61000.0000,PUT,0.8543,400.0606
2025-01-07T06:00:00Z,62000.0000,CALL,0.8743,264.3263
2025-01-07T06:00:00Z,62000.0000,PUT,0.8743,518.7164
2025-01-07T07:00:00Z,59000.0000,CALL,0.8656,296.5954
2025-01-07T07:00:00Z,59000.0000,PUT,0.8656,542.6042
2025-01-07T07:00:00Z,60000.0000,CALL,0.8456,212.2058
2025-01-07T07:00:00Z,60000.0000,PUT,0.8456,390.5003
2025-01-07T07:00:00Z,61000.0000,CALL,0.8451,265.2858
2025-01-07T07:00:00Z,61000.0000,PUT,0.8451,525.1116
2025-01-07T07:00:00Z,62000.0000,CALL,0.8651,239.5201
2025-01-07T07:00:00Z,62000.0000,PUT,0.8651,498.5903
2025-01-07T07:00:00Z,63000.0000,CALL,0.8851,249.2340
2025-01-07T07:00:00Z,63000.0000,PUT,0.8851,528.0022
2025-01-07T08:00:00Z,58000.0000,CALL,0.8618,239.3384
2025-01-07T08:00:00Z,58000.0000,PUT,0.8618,512.8309
2025-01-07T08:00:00Z,59000.0000,CALL,0.8418,253.5551
2025-01-07T08:00:00Z,59000.0000,PUT,0.8418,496.0463
2025-01-07T08:00:00Z,60000.0000,CALL,0.8218,297.0642
2025-01-07T08:00:00Z,60000.0000,PUT,0.8218,450.7718
2025-01-07T08:00:00Z,61000.0000,CALL,0.8229,264.5018
2025-01-07T08:00:00Z,61000.0000,PUT,0.8229,453.4407
2025-01-07T08:00:00Z,62000.0000,CALL,0.8429,263.6747
2025-01-07T08:00:00Z,62000.0000,PUT,0.8429,447.8546
2025-01-07T09:00:00Z,58000.0000,CALL,0.8149,241.7726
2025-01-07T09:00:00Z,58000.0000,PUT,0.8149,396.6604
2025-01-07T09:00:00Z,59000.0000,CALL,0.7949,291.0205
2025-01-07T09:00:00Z,59000.0000,PUT,0.7949,364.4788
2025-01-07T09:00:00Z,60000.0000,CALL,0.7749,232.0437
2025-01-07T09:00:00Z,60000.0000,PUT,0.7749,361.5173
2025-01-07T09:00:00Z,61000.0000,CALL,0.7761,221.5262
2025-01-07T09:00:00Z,61000.0000,PUT,0.7761,428.8521
2025-01-07T09:00:00Z,62000.0000,CALL,0.7961,206.6919
2025-01-07T09:00:00Z,62000.0000,PUT,0.7961,488.7213
2025-01-07T10:00:00Z,58000.0000,CALL,0.7595,289.0940
2025-01-07T10:00:00Z,58000.0000,PUT,0.7595,458.4492
2025-01-07T10:00:00Z,59000.0000,CALL,0.7395,291.6172
2025-01-07T10:00:00Z,59000.0000,PUT,0.7395,409.6086
2025-01-07T10:00:00Z,60000.0000,CALL,0.7195,214.7269
2025-01-07T10:00:00Z,60000.0000,PUT,0.7195,505.3462
2025-01-07T10:00:00Z,61000.0000,CALL,0.7241,229.9465
2025-01-07T10:00:00Z,61000.0000,PUT,0.7241,363.0539
2025-01-07T10:00:00Z,62000.0000,CALL,0.7441,209.8466
2025-01-07T10:00:00Z,62000.0000,PUT,0.7441,367.9945
2025-01-07T11:00:00Z,59000.0000,CALL,0.7405,213.6898
2025-01-07T11:00:00Z,59000.0000,PUT,0.7405,425.5874
2025-01-07T11:00:00Z,60000.0000,CALL,0.7205,207.8718
2025-01-07T11:00:00Z,60000.0000,PUT,0.7205,466.2931
2025-01-07T11:00:00Z,61000.0000,CALL,0.7179,210.9539
2025-01-07T11:00:00Z,61000.0000,PUT,0.7179,408.6202
2025-01-07T11:00:00Z,62000.0000,CALL,0.7379,247.6298
2025-01-07T11:00:00Z,62000.0000,PUT,0.7379,499.4579
2025-01-07T11:00:00Z,63000.0000,CALL,0.7579,203.6086
2025-01-07T11:00:00Z,63000.0000,PUT,0.7579,344.0895
2025-01-07T12:00:00Z,59000.0000,CALL,0.7012,233.9499
2025-01-07T12:00:00Z,59000.0000,PUT,0.7012,444.5215
2025-01-07T12:00:00Z,60000.0000,CALL,0.6812,241.7426
2025-01-07T12:00:00Z,60000.0000,PUT,0.6812,418.5295
2025-01-07T12:00:00Z,61000.0000,CALL,0.6775,233.5054
2025-01-07T12:00:00Z,61000.0000,PUT,0.6775,417.1133
2025-01-07T12:00:00Z,62000.0000,CALL,0.6975,218.1243
2025-01-07T12:00:00Z,62000.0000,PUT,0.6975,365.4321
2025-01-07T12:00:00Z,63000.0000,CALL,0.7175,205.3679
2025-01-07T12:00:00Z,63000.0000,PUT,0.7175,492.5421
2025-01-07T13:00:00Z,58000.0000,CALL,0.6626,234.7528
2025-01-07T13:00:00Z,58000.0000,PUT,0.6626,329.5134
2025-01-07T13:00:00Z,59000.0000,CALL,0.6426,210.4110
2025-01-07T13:00:00Z,59000.0000,PUT,0.6426,422.2950
2025-01-07T13:00:00Z,60000.0000,CALL,0.6226,289.3148
2025-01-07T13:00:00Z,60000.0000,PUT,0.6226,369.0824
2025-01-07T13:00:00Z,61000.0000,CALL,0.6261,270.6338
2025-01-07T13:00:00Z,61000.0000,PUT,0.6261,353.2580
2025-01-07T13:00:00Z,62000.0000,CALL,0.6461,212.1199
2025-01-07T13:00:00Z,62000.0000,PUT,0.6461,431.8669
2025-01-07T14:00:00Z,58000.0000,CALL,0.6290,276.6400
2025-01-07T14:00:00Z,58000.0000,PUT,0.6290,330.8754
2025-01-07T14:00:00Z,59000.0000,CALL,0.6090,222.5350
2025-01-07T14:00:00Z,59000.0000,PUT,0.6090,387.0367
2025-01-07T14:00:00Z,60000.0000,CALL,0.5890,228.1771
2025-01-07T14:00:00Z,60000.0000,PUT,0.5890,464.3862
2025-01-07T14:00:00Z,61000.0000,CALL,0.5963,281.9010
2025-01-07T14:00:00Z,61000.0000,PUT,0.5963,352.4544
2025-01-07T14:00:00Z,62000.0000,CALL,0.6163,205.4415
2025-01-07T14:00:00Z,62000.0000,PUT,0.6163,363.7106
2025-01-07T15:00:00Z,59000.0000,CALL,0.5681,258.5504
2025-01-07T15:00:00Z,59000.0000,PUT,0.5681,411.4470
2025-01-07T15:00:00Z,60000.0000,CALL,0.5481,255.7758
2025-01-07T15:00:00Z,60000.0000,PUT,0.5481,444.3286
2025-01-07T15:00:00Z,61000.0000,CALL,0.5440,260.4873
2025-01-07T15:00:00Z,61000.0000,PUT,0.5440,392.0225
